Time,Position
0.0,0.30000000000000004
0.1,0.6000000000000001
0.2,0.9000000000000001
0.30000000000000004,1.2000000000000002
0.4,1.5000000000000002
0.5,1.8000000000000003
0.6000000000000001,2.1000000000000005
0.7000000000000001,2.4000000000000004
0.8,2.7
0.9,3.0
